id,text
p37-l3_20250404-160805,"{""id"": ""p37-l3_20250404-160805"", ""address"": ""Đường Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 6.8, ""describe"": ""Thuận tiện: Khu vực trung tâm quận Quận 1,Quận 3,Bình Thạnh,Phú Nhuận ,...dễ dàng trong việc di chuyển.\n\n✨✨Tiện Nghi: Đầy đủ nội thất như: máy lạnh,tủ lạnh,nệm,chăn,gối,tủ quần áo,giường... dọn vào là ở ngay.✨✨\n\nDịch vụ:\n✅Camera 24/24,giờ giấc tự do,thoải mái.\n✅Pccc đầy đủ,an toàn cho cư dân.\n✅Không chung chủ,khoá vân tay\n✅Sạch sẽ,thoáng mát,khu dân trí cao.\n-------------------------------------------\nNgoài ra còn nhiều căn hộ khác nữa 1pn,2pn,3pn,stuido,duplex với đa dạng mức giá khác nhau,....để quý khách hàng có thể lựa chọn.\nLiên hệ: để được tư vấn và đi xem nhà MIỄN PHÍ đến khi hài lòng.🆓""}"
p37-l8_20250404-160805,"{""id"": ""p37-l8_20250404-160805"", ""address"": ""Đường Kinh Dương Vương, Phường 13, Quận 6, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.7, ""describe"": ""Full nội thất mới tinh\nPhòng rộng rãi thoáng mát\nGiờ giấc tự di khu vực an ninh""}"
p37-l9_20250404-160805,"{""id"": ""p37-l9_20250404-160805"", ""address"": ""Đường Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh"", ""area"": 20.0, ""price"": 3.9, ""describe"": ""Full nội thất mới tinh\nPhòng sang xịn mịn\nRa vào vân tay\nKhu vực an ninh\nFree xe""}"
p38-l16_20250404-160805,"{""id"": ""p38-l16_20250404-160805"", ""address"": ""Cầu Chữ Y, Phường 1, Quận 5, Tp Hồ Chí Minh"", ""area"": 40.0, ""price"": 3.7, ""describe"": ""Giá chỉ từ:\nPhòng vừa (25mv): 3.7O0.000 (ảnh sau)\nPhòng lớn (40m²) : 5.0O0.000 (ảnh đầu)\n\nVị trí: Phạm Thế Hiển Q8 gần cầu Chũe Y Q5\n\nGần trung tâm nhiều tiện ích\nRa vào vân tay Giờ giấc tự do \nAn ninh cao 24/7 \nKhông chung chủ\nHỗ trợ qua xem và giữ phòng 7-10 ngày\n\nƯu đãi giảm 300k khi thuê phòng bất kì qua tin này""}"
p38-l17_20250404-160805,"{""id"": ""p38-l17_20250404-160805"", ""address"": ""Đường Hoàng Diệu, Phường 6, Quận 4, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 6.0, ""describe"": ""- Vị trí: Hoàng Diệu Quận 4 thuận tiện di chuyển đến trung tâm Quận 1, 3,7 và các tuyến đường khu hành chính thành Phố,....\n- Cạnh khu ẩm thực sầm uất, Công an Phường An ninh tuyệt đối, chợ, cửa hàng tiện lợi bao quanh\n ✔️Tiện ích dành cho Cư Dân toà nhà:\nToà có camera giám sát 24/24. khu nhà dân trí cao, an ninh tuyệt đối ( dành chọ bạn nào Muốn An Cư - Lạc Nghiệp )\n- trang bị full nội thất từ A-Z: bàn ghế ăn, tủ đồ, tủ lạnh, nệm, bếp, máy lạnh, máy hút mùi, máy nước nóng, giặt sấy cao cấp.\n- LH: *** (z.alo)- Mạnh Đoàn hỗ trợ tìm căn hộ mọi tầm giá từ #5_triệu - #7_triệu - #10_triệu - #15_triệu #20_triệu MIỄN PHÍ\n_____________________""}"
p38-l19_20250404-160805,"{""id"": ""p38-l19_20250404-160805"", ""address"": ""Đường Bình Phú, Phường 10, Quận 6, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 2.4, ""describe"": "" 2.400.000 chỉ tính điện nước \n                 10p đến trung tâm Quận 5 - Quận 10 \n\nNhà không chung chủ - sẵn kệ bếp\n\nĐi xe 10p đến trung tâm Q5  Q10 \n\nGiờ tự do \n\nPhòng lớn 3tr2 - Phòng nhỏ 2tr4\n\nĐ/c : Bình phú Q6\n\nLh Hân xem trực tiếp: ***""}"
p39-l12_20250404-160805,"{""id"": ""p39-l12_20250404-160805"", ""address"": ""Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.9, ""describe"": ""- Thuận tiện di chuyển qua nhiều nơi\n- Full nội thất\n- Có hầm xe, thang máy\n- giờ giấc tự do\n- An ninh 24/7""}"
p39-l15_20250404-160805,"{""id"": ""p39-l15_20250404-160805"", ""address"": ""Đường Phạm Văn Chí, Phường 7, Quận 6, Tp Hồ Chí Minh"", ""area"": 15.0, ""price"": 3.0, ""describe"": ""- Nội thất: máy lạnh, kệ bếp, nệm\n\n- Giờ giấc tự do, không chung chủ\n\n- Phòng cửa sổ thoáng mát \n\n- Thuận tiện di chuyển các quận trung tâm \n\nLIÊN HỆ NGAY""}"
p39-l8_20250404-160805,"{""id"": ""p39-l8_20250404-160805"", ""address"": ""Đường Bà Lê Chân, Phường Tân Định, Quận 1, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.8, ""describe"": ""❌ 𝐂𝐀̆𝐍 𝐇𝐎̣̂ 𝐒𝐓𝐔𝐃𝐈𝐎 𝐐𝐔𝐀̣̂𝐍 𝟏\n\n Bà Lê Chân, P. Tân Định, Quận 1\n\n✅ Đặc điểm: \n lNhà có hầm xe, Thang máy, camera an ninh, ra vào tự do, vân tay thẻ từ\n Gần công viên, chợ tân định, đường lớn rộng rãi\n\n✅Phí:\n điện 4k/kwh \nnước : 100/ng\n wifi, free xe\n\nContact:  - Huy Hoàng  (zalo/mess) để được tư vấn""}"
p4-l10_20250404-155959,"{""id"": ""p4-l10_20250404-155959"", ""address"": ""Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh"", ""area"": 34.0, ""price"": 3.7, ""describe"": ""Nội thất: Gác cao 1m6, máy lạnh, tủ lạnh, tủ bếp, nước NLMT,…\n ( thêm tủ quần áo, sofa, bàn ghế phụ phí)\n\n•Giờ giấc tự do •Ra vào vân tay\n•Không chung chủ\n•Nhà để xe(FREE).\n\n•Đầy đủ tiện ích như: Chợ, Bách Hoá Xanh, Phòng Gym, Hàng Quán Ăn Uống,... \n\n•Tiện di chuyển Các trường Đại học nằm quanh CV Phần Mềm Quang Trung, Tô Ký, Quang Trung, QL1, Gò Vấp, Tân Bình, Quận 12,…""}"
p40-l1_20250404-160805,"{""id"": ""p40-l1_20250404-160805"", ""address"": ""Đường Bà Hom, Phường 13, Quận 6, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.7, ""describe"": ""PHÒNG MỚI XÂY NGAY VÒNG XOAY PHÚ LÂM, QUẬN 6\n\nThuận tiện di chuyển qua quận Bình Tân, quận 11, quận 10, quận 5, quận Tân Phú, quận 1,...\n\n- Kết cấu toà nhà: 20p - 5 lầu , 1 Trệt - 1 lửng, Thang máy\n\nĐiện nước giá nhà nước\nDịch vụ : free (rác, wifi, thang máy, vệ sinh chung) \nXe : 100k/ chiếc\n\nLIÊN HỆ EM ĐỂ XEM PHÒNG TRỰC TIẾP""}"
p40-l3_20250404-160805,"{""id"": ""p40-l3_20250404-160805"", ""address"": ""Đường Hồ Bá Kiện, Phường 15, Quận 10, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.8, ""describe"": ""KHAI TRƯƠNG TOÀ NHÀ MỚI HƠN 30P \n\nHồ Bá Kiện - Quận 10\n\n- Gần các trường đại học Bách Khoa, UEH, Hoa Sen,Huflit,…\n-Có đầy đủ tiện ích xung quanh : BigC , Vạn Hạnh Mall , cửa hàng tiện lợi , hàng quán ,…\n-Camera an ninh 24/7 , PCCC đảm bảo , Thang Máy \n- Điện 4k , nước 100k/người , pdv 200k/phòng , xe 100k/xe \n- Được nuôi mèo\n\nLiên Hệ : *** ( Thuận )""}"
p41-l0_20250404-160805,"{""id"": ""p41-l0_20250404-160805"", ""address"": ""Đường Bắc Hải, Phường 6, Quận 10, Tp Hồ Chí Minh"", ""area"": 20.0, ""price"": 3.8, ""describe"": ""Phòng trọ giờ giấc tự do, có bancol nội thất sẵn\nNgập tràn ánh sáng tự nhiên\n1 phòng cuối cùng cho ai nhanh tay ạ""}"
p41-l3_20250404-160805,"{""id"": ""p41-l3_20250404-160805"", ""address"": ""Đường Hòa Bình, Phường 3, Quận 11, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.5, ""describe"": ""Duplex full nội thất ngay đại học Hồng Bàng - cách công viên Đầm Sen quận 11 chỉ từ 2 phút\n\n- Địa chỉ: đường Kênh Tân Hoá - TÂN PHÚ, gần đại học Văn Hiến và đại học Hồng Bàng, cách Đầm Sen nước và nút giao Lạc Long Quân chỉ 2p\n- Thuận tiện di chuyển quận 11, quận 10, quận Tân Bình, các quận trung tâm\n\n- Tiện ích toà nhà:\n• Giờ giấc tự do - thoải mái \n• Bãi giữ xe rộng rãi - có bảo vệ 24/24\n• Toà nhà sạch sẽ - an ninh\n• Phòng siêu rộng - trang bị full nội thất\n\nZalo/call/mess Yến Nhi ( hỗ trợ xem phòng và thương lượng trực tiếp )""}"
p41-l6_20250404-160805,"{""id"": ""p41-l6_20250404-160805"", ""address"": ""14, Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 2.5, ""describe"": ""Cho thuê phòng gác cao không đụng đầu\n\n- Công khai: 2tr5/tháng\n\nĐịa chỉ: 15 Nguyễn Văn Quá, Đông Hưng Thuận, Quận 12\n\n• Giờ giấc tự do\n• Ra vào vân tay\n• Không chung chủ\n\n☎️Liên hệ xem phòng sdt/zalo bên dưới""}"
p42-l1_20250404-160805,"{""id"": ""p42-l1_20250404-160805"", ""address"": ""Đường An Phú Đông 9, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh"", ""area"": 35.0, ""price"": 3.2, ""describe"": ""Nội thất cơ bản: Máy lạnh( Không sd -300), kệ bếp, kệ chén, nước NLMT,…\n\nGiá: 3tr2- 3tr9 có máy lạnh, cửa sổ trời)\n\n•Giờ giấc tự do 24/24\n•Ra vào vân tay\n•Camera An Ninh\n•Không chung chủ\n•Nhà xe ( bảo vệ, PCCC)\n•Thang máy\n\nNằm ngay đường lớn Tiện di chuyển Đh Văn Hiến, Đh Nguyễn Tất Thành, Đh Văn Lang, Đh IUh, QL1 Ngã Tư Ga, Các tuyến đường lân cận Q12, Gò Vấp,…""}"
p42-l4_20250404-160805,"{""id"": ""p42-l4_20250404-160805"", ""address"": ""84, Nguyễn Tất Thành, Phường 13, Quận 4, Tp Hồ Chí Minh"", ""area"": 20.0, ""price"": 1.1, ""describe"": ""Homestay Hoàng Phúc hệ thống ký túc xá Cao cấp trọn gói điện nước, giữ xe chỉ 1tr1\nĐịa chỉ : 84 Nguyễn tất thành p13 q4 \n( Đại học luật số 2 Nguyễn tất thành)\n ♥ Với các tiện nghi:  Giường tầng  Điều hoà  🪔 Tắm nước nóng \n  bếp nấu ăn   Để xe trong nhà  Camera an ninh Tủ quần áo riêng biệt  ‍✈️ Bảo vệ 24/24\nCác chi nhánh khác ở Q4,5,7,8""}"
p43-l18_20250404-160805,"{""id"": ""p43-l18_20250404-160805"", ""address"": ""Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh"", ""area"": 27.0, ""price"": 4.8, ""describe"": ""Hiện vừa trống 1 phòng y hình\n- Full nội thất, Máy giặt riêng \n\n- Mặt tiền 19 Nguyễn Thị Thập. Tân Phú Quận 7\n- 2 thang máy, hầm xe lớn, Bảo vệ 24/7\n- Toà nhà đủ công năng: có thoát hiểm, pccc đầy đủ, có nhà phơi đồ\n- Có sảnh chờ\n\nĐiện 3k5\nNước 28k/m3\nXe 115k/ chiếc\n\nGác cao 2m hơn.\nCho nuôi Pet \nAn ninh\nThuận tiện di chuyển\n\nDá chốt 5tr fix 4tr8 3 tháng đầu\n\n980606 ( Zalo call )""}"
p43-l7_20250404-160805,"{""id"": ""p43-l7_20250404-160805"", ""address"": ""Đường Tân Hóa, Phường 1, Quận 11, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.2, ""describe"": ""Khách hàng thiện chí có thể thương lượng thêm, giúp tiết kiệm chi phí lâu dài.\nĐịa chỉ: Tân Hoá, phường 1, quận 11\n=====\nƯu điểm: \n• Nhà mới xây mới 100%, có thang máy \n• Full nội thất mới chưa qua sử dụng \n• Nhà ít phòng yên tĩnh, có sân thượng phơi đồ\n• Máy giặt chung, lắp máy giặt riêng theo yêu cầu\n• Camera an ninh, pccc, wifi tốc độ cao\n• Ra vào vân tay và đặc biệt bãi xe rộng không tính phí\n=====\nTiện ích xung quanh:\n• Gần chợ, khu vực ăn uống, mua sắm, bhx, spa, bệnh viện, trường học, khu vui chơi giải trí,…\n- Thuận tiện di chuyển qua các quận trung tâm, đường lớn ít kẹt xe, thông các trục đường lớn.\n————————————“————————————\n🫶Nếu thấy phòng đẹp, hãy nhấc máy lên liên hệ ngay cho Đức Anh để book lịch xem phòng sớm nhất và nhận nhiều ưu đãi hấp dẫn❣️""}"
p44-l11_20250404-160805,"{""id"": ""p44-l11_20250404-160805"", ""address"": ""284, Đường Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 5.0, ""describe"": ""Địa chỉ: 284 Lý Thường Kiệt, P14, Q10\n- Phòng mới, 30m2 rộng rãi\n- Bancol thoáng đón ánh sáng\n- Nội thất đầy đủ như hình, có máy giặt chung\n- Ra vào vân tay, giờ giấc tự do\n- Hẻm rộng rãi, an ninh\n- gần vòng xoay Lê Đại Hành, gần Lotte Mart, chung cư Lữ Gia,…\n- Giáp Q11, Tân Phú tiện di chuyển\nGiá thuê: 5 TR/tháng\nChỉ còn trống 1 phòng. Hãy nhanh tay liên hệ Anh Khánh hẹn giờ xem phòng kẻo lỡ nhé!""}"
p44-l12_20250404-160805,"{""id"": ""p44-l12_20250404-160805"", ""address"": ""Đường Kênh Tân Hóa, Phường 3, Quận 11, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.6, ""describe"": ""Trống sẵn 1 phòng ngủ tách bếp có full nội thất - cửa sổ \nPhòng ở được 2-3ng\nGiờ giấc tự do - cửa vân tay riêng\nCó thang máy - máy giặt riêng \nThuận tiện di chuyển các quận trung tâm \nĐịa chỉ: đường Huỳnh Thiện Lộc - Kênh Tân Hoá quận Tân Phú (qua đầm sen 2p)\n\nLiên hệ xem phòng gọi trước 20p""}"
p44-l15_20250404-160805,"{""id"": ""p44-l15_20250404-160805"", ""address"": ""Đường Vòng xoay Lê Đại Hành, Phường 11, Quận 11, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 5.0, ""describe"": ""Địa chỉ: 19 Bình Thới, P11, Q11\n- Phòng mới, 25m2 rộng rãi\n- Bancol thoáng đón ánh sáng\n- Nội thất đầy đủ như hình, có máy giặt chung\n- Ra vào vân tay, giờ giấc tự do\n- Hẻm rộng rãi, an ninh\n- Ngay vòng xoay Lê Đại Hành, gần Lotte Mart, chung cư Lữ Gia,…\n- Giáp Q10, Tân Phú tiện di chuyển\nLiên hệ Thư chính chủ xem phòng ở ngay.""}"
p44-l17_20250404-160805,"{""id"": ""p44-l17_20250404-160805"", ""address"": ""Đường Võ Văn Kiệt, Phường 13, Quận 5, Tp Hồ Chí Minh"", ""area"": 20.0, ""price"": 4.3, ""describe"": ""Địa chỉ: Bùi Huy Bích Q8 \n\nĐiện 3.8k/kwh\nNước 100k/người\nQuản lý 100k/phòng\nXe 100k/chiếc\n\nAlo là Sỹ có mặt dẫn xem phòng + tư vấn Free nha ạ ️️""}"
p44-l8_20250404-160805,"{""id"": ""p44-l8_20250404-160805"", ""address"": ""Đường Kinh Dương Vương, Phường 11, Quận 6, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 2.7, ""describe"": ""Phòng rộng - có bảo vệ giữ xe - không giới hạn người ở\n\n--------- Giữ phòng qua TẾT ---------\n\n- Gần AEON MALL BÌNH TÂN \n- Thuận tiện di chuyển: Q6, Đường số 7, Vành Đai Trong, bến xe miền Tây,...\n- Không chung chủ, giờ giấc tự do \n\nLiên hệ: để xem phòng trực tiếp""}"
p45-l13_20250404-160805,"{""id"": ""p45-l13_20250404-160805"", ""address"": ""Đường Võ Văn Kiệt, Phường 10, Quận 6, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 4.0, ""describe"": ""• Giờ giấc tự do - Không chung chủ \n• Không Pet, Không xe điện, không người nước ngoài\n• Cửa sổ trời thoáng mát \n• Máy giặt chung \n• Để xe trong nhà \n• An ninh - Ra vào vân tay \n\nĐiện 4.000/kwh\nNước 120.000/người\nDịch vụ 150.000/người\nXe Free\nCỌC 1 THÁNG - TT 1 THÁNG""}"
p45-l14_20250404-160805,"{""id"": ""p45-l14_20250404-160805"", ""address"": ""466, Đường Lê Văn Sỹ, Phường 14, Quận 3, Tp Hồ Chí Minh"", ""area"": 20.0, ""price"": 3.7, ""describe"": ""Địa chỉ: 466 Lê Văn Sỹ, P14, Q3\n- Diện tích 20m2 ở được 1-2 người\n- Nội thất đầy đủ: giường nệm, tủ lạnh, máy lạnh, tủ quần áo,... có sẵn máy giặt chung và sân phơi đồ\n- Tòa nhà có thang máy, bảo vệ 24/7\n- Ra vào tự do, không chung chủ\n- Đường rộng ô tô ra vào được\n- Xung quanh có cửa hàng tiện lợi, nhiều quán ăn, nằm trên con đường sầm uất Lê Văn Sỹ nhiều tiện ích\n- Gần cầu Lê Văn Sỹ, Nhà thờ Vườn Xoài, 3 phút đi chợ Nguyễn Văn Trỗi, siêu thị Coomart Nhiêu Lộc,...\n- Gần Trường Sa, Hoàng Sa tiện di chuyển\nLIÊN HỆ MINH THƯ CHÍNH CHỦ XEM PHÒNG NÀY Ở NGAY.""}"
p45-l15_20250404-160805,"{""id"": ""p45-l15_20250404-160805"", ""address"": ""Đường Võ Văn Kiệt, Phường 11, Quận 6, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 4.2, ""describe"": ""KHAI TRƯƠNG SIÊU PHẨM GÁC CỬA SỔ SIÊU RỘNG GẦN TRỤC VÕ VĂN KIỆT QUẬN 6 - SONG HÀNH \n\n\n• Mới 100% đang xây \n• Nội thất cơ bản: Kệ bếp, máy lạnh, bàn ghế \n• Giờ giấc tự do \n• Có bãi để xe miễn phí \n• Ra vào vân tay - An ninh 24/7\n\n*Điện 4.000/kwh\n*Nước 120.000/người\n*Dịch vụ 150.000/người ( rác,wifi,máy giặt chung,...)""}"
p45-l17_20250404-160805,"{""id"": ""p45-l17_20250404-160805"", ""address"": ""Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.8, ""describe"": ""Bạn chán ghét sự ồn ào, phức tạp của nơi ở hiện tại?\nBạn muốn tìm một không gian sống mà xung quanh là những người hàng xóm văn minh?\nHãy đến với chúng tôi, chúng tôi sẽ đáp ứng vượt mong đợi bạn!\n======\n Đc: Nguyễn Ngọc Lộc P.14, Q. 10\n Vị trí trung tâm Q.10, chỉ 10’ đi qua Tân Bình, Q.5, Q.1, Q.3\n Vị trí mặt tiền đường lớn, taxi đưa đón dễ dàng\n Bán kính 2km quanh nhà là Siêu thị, chợ, công viên, Rạp Phim, phòng Gym tiện cho mua sắm sinh hoạt, giải trí khi cần\n========\n- Nội thất đầy đủ như hình, chỉ việc đến ở\n- Hầm xe rộng\n- Sân thượng thoáng, khu giặc phơi rộng rãi\n- Bảo vệ 24/24, thân thiện nhiệt tình\n- Giờ giấc tự do, không chung chủ\n- Hệ thống an ninh đảm bảo 24/7\n- Hệ thống PCCC\n========\nChỉ 1 căn phòng như hình!\n Giá chỉ 3.800.000 tr/th\n☎☎☎Hãy gọi cho Bích Bích để được TƯ VẤN MIỄN PHÍ và nhận ưu đãi nhé!!!""}"
p45-l19_20250404-160805,"{""id"": ""p45-l19_20250404-160805"", ""address"": ""Đường Hùng Vương, Phường 4, Quận 5, Tp Hồ Chí Minh"", ""area"": 25.0, ""price"": 3.6, ""describe"": ""Phòng cửa sổ 3.600.000\nBan công 4.1m\n2PN 1WC 7.7m\n\n• giờ giấc tự do \n• Ra vào vân tay \n• An ninh 24/24 \n• Mặt tiền đường \n• Nhà mới, WC chung \n• Không nội thất \n\nĐiện 4.000/kwh\nNước 150.000/người\nDịch vụ 150.000/phòng""}"
p46-l11_20250404-160805,"{""id"": ""p46-l11_20250404-160805"", ""address"": ""Đường Quốc lộ 1, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh"", ""area"": 30.0, ""price"": 3.6, ""describe"": ""- Thuận tiện di chuyển qua HUFLIT, đh LAO ĐỘNG VÀ XÃ HỘI, đối diện cv PMQT, FPT,…\n- Toà nhà có thang máy\n- Full nội thất: \n   + Phòng studio: Studio: Máy lạnh, kệ bếp, tủ lạnh\n   + Gác: Máy lạnh, tủ lạnh, tủ đồ tích hợp cầu thang, kệ bếp, Nóng lạnh NLMT\n- Có bảo vệ, an ninh 24/7\n- Giờ giấc tự do, da vào bằng vân tay\n- Có máy giặc chung\n- Phòng giá từ:\n   + Phòng có gác ( cshl): 3tr6\n   + Phòng có gác ( bancaol và cs trời): 4tr\n   + Phòng studio: 3tr2 - 3tr5 - 3tr8""}"
p46-l9_20250404-160805,"{""id"": ""p46-l9_20250404-160805"", ""address"": ""Đường Bến Vân Đồn, Phường 9, Quận 4, Tp Hồ Chí Minh"", ""area"": 23.0, ""price"": 4.7, ""describe"": ""PHÒNG TÁCH BẾP BAN CÔNG BẾN VÂN ĐỒN QUẬN 4\nChính chủ đang trống 2 phòng ban công tách bếp quận 4 thoáng mát, tự do, không chung chủ.\n \n**  Vị trí: 109 Bến Vân Đồn, phường 9, Quận 4\nGần Trường Đại học Luật TP. Hồ Chí Minh, Trường Đại học Nguyễn Tất Thành, Bệnh viện Quận 4, Đình Vĩnh Hội, Dọc theo Bến Vân Đồn là công viên ven sông, nơi lý tưởng cho việc đi dạo, tập thể dục và thư giãn, đồng thời ngắm nhìn cảnh quan sông nước và trung tâm thành phố.\n\n** Tiện ích phòng: \n+ Phòng thoáng với 2 ban công trước sau\n+ Bếp tách biệt phòng không lo ám mùi\n+ Phòng nội thất cơ bản, có hỗ trợ thương lượng\n+ Bãi xe rộng\n\nLiên hệ NGAY Ms Khánh để được tư vấn và dẫn đi xem phòng trực tiếp phòng đẹp giá hời. Cam kết y hình. Vui lòng gọi trước khi đi xem 30ph-1h, cảm ơn bạn đã đọc tin.""}"
